customer_id,region,segment,signup_date
C02533,Staten Island,Consumer,2022-07-02
C02534,Staten Island,Consumer,2021-03-26
C02535,Staten Island,Consumer,2023-03-23
C02536,NJ / Metro,Consumer,2020-08-13
C02537,Manhattan,SMB,2020-05-05
C02538,Bronx,Consumer,2020-11-24
C02539,Bronx,SMB,2021-12-02
C02540,NJ / Metro,SMB,2022-12-22
C02541,Bronx,Consumer,2023-07-19
C02542,Staten Island,Consumer,2020-08-27
C02543,Manhattan,SMB,2023-03-11
C02544,Staten Island,Consumer,2024-11-17
C02545,Brooklyn,Consumer,2022-07-23
C02546,Manhattan,SMB,2022-12-22
C02547,Staten Island,SMB,2024-09-19
C02548,Manhattan,Consumer,2023-11-24
C02549,Bronx,Consumer,2023-12-13
C02550,Staten Island,Consumer,2024-02-18
C02551,Brooklyn,Consumer,2024-11-09
C02552,Bronx,Consumer,2022-12-08
C02553,NJ / Metro,Consumer,2023-04-25
C02554,Bronx,SMB,2024-06-22
C02555,Bronx,Consumer,2024-10-12
C02556,Staten Island,Consumer,2022-12-02
C02557,Manhattan,Consumer,2022-04-21
C02558,Bronx,Enterprise,2023-09-07
C02559,Manhattan,Consumer,2023-07-14
C02560,Staten Island,Consumer,2021-05-03
C02561,Manhattan,Consumer,2021-12-14
C02562,Brooklyn,Consumer,2024-02-10
C02563,Bronx,SMB,2024-09-27
C02564,NJ / Metro,Consumer,2021-01-02
C02565,Bronx,Consumer,2023-10-19
C02566,Bronx,SMB,2023-12-09
C02567,Staten Island,Consumer,2024-09-25
C02568,NJ / Metro,Consumer,2022-08-09
C02569,NJ / Metro,Consumer,2023-08-24
C02570,NJ / Metro,Consumer,2021-12-05
C02571,Queens,Consumer,2020-07-01
C02572,Brooklyn,Consumer,2023-02-08
C02573,Manhattan,Consumer,2021-07-05
C02574,Manhattan,Consumer,2023-02-07
C02575,NJ / Metro,SMB,2024-09-06
C02576,Staten Island,Consumer,2024-02-29
C02577,Queens,Consumer,2024-05-11
C02578,NJ / Metro,Consumer,2020-09-07
C02579,Staten Island,Consumer,2024-03-24
C02580,Queens,Consumer,2024-06-20
C02581,Brooklyn,Consumer,2024-11-27
C02582,Manhattan,Consumer,2023-11-25
C02583,Queens,Consumer,2021-10-31
C02584,Bronx,Consumer,2021-09-29
C02585,NJ / Metro,Consumer,2020-10-20
C02586,Bronx,Consumer,2023-11-18
C02587,Bronx,Consumer,2024-12-16
C02588,Manhattan,Consumer,2022-03-06
C02589,Brooklyn,Consumer,2023-03-23
C02590,Bronx,Consumer,2024-03-30
C02591,Brooklyn,Consumer,2024-11-28
C02592,Manhattan,Consumer,2020-03-07
C02593,Queens,Consumer,2022-08-02
C02594,NJ / Metro,Consumer,2020-01-08
C02595,Staten Island,Consumer,2023-05-21
C02596,NJ / Metro,Consumer,2022-12-26
C02597,Staten Island,Consumer,2022-11-22
C02598,Brooklyn,Consumer,2022-12-16
C02599,Brooklyn,Consumer,2024-07-21
C02600,NJ / Metro,Consumer,2021-11-02
C02601,Brooklyn,Consumer,2023-05-20
C02602,Manhattan,Consumer,2023-11-14
C02603,Queens,Consumer,2024-06-15
C02604,Manhattan,Consumer,2021-12-05
C02605,NJ / Metro,Consumer,2023-04-15
C02606,Bronx,Consumer,2024-05-24
C02607,Brooklyn,Consumer,2020-08-08
C02608,Bronx,Consumer,2023-04-02
C02609,NJ / Metro,Consumer,2023-12-31
C02610,NJ / Metro,Consumer,2023-11-25
C02611,Bronx,Consumer,2024-06-22
C02612,Bronx,Enterprise,2021-10-17
C02613,Staten Island,Consumer,2021-10-30
C02614,Queens,Consumer,2022-07-13
C02615,NJ / Metro,Consumer,2021-05-09
C02616,NJ / Metro,Consumer,2024-03-30
C02617,Bronx,Consumer,2022-06-12
C02618,Brooklyn,Consumer,2020-05-06
C02619,Bronx,Consumer,2021-05-24
C02620,Bronx,Consumer,2021-06-20
C02621,Brooklyn,Consumer,2023-12-20
C02622,Brooklyn,Consumer,2023-06-14
C02623,NJ / Metro,Consumer,2022-08-02
C02624,Queens,SMB,2022-12-04
C02625,Bronx,Consumer,2020-05-31
C02626,Manhattan,Consumer,2024-02-13
C02627,Manhattan,SMB,2022-04-09
C02628,Brooklyn,Consumer,2024-12-28
C02629,Bronx,Consumer,2023-11-01
C02630,Brooklyn,Enterprise,2020-05-16
C02631,Bronx,Consumer,2024-12-16
C02632,Manhattan,Consumer,2021-11-18
C02633,Manhattan,Consumer,2022-10-15
C02634,Manhattan,Consumer,2023-11-25
C02635,NJ / Metro,SMB,2020-06-14
C02636,Staten Island,Consumer,2024-06-21
C02637,Queens,Consumer,2023-05-10
C02638,Brooklyn,Consumer,2021-08-26
C02639,Manhattan,Enterprise,2024-04-20
C02640,Staten Island,Consumer,2020-09-17
C02641,Bronx,Consumer,2022-12-06
C02642,NJ / Metro,Consumer,2023-12-31
C02643,Brooklyn,Consumer,2021-06-27
C02644,Staten Island,SMB,2021-12-17
C02645,Brooklyn,Consumer,2024-10-06
C02646,Brooklyn,Consumer,2021-11-19
C02647,Brooklyn,Consumer,2021-12-20
C02648,NJ / Metro,Consumer,2024-11-24
C02649,Staten Island,Consumer,2021-06-17
C02650,Queens,Consumer,2020-10-13
C02651,Manhattan,Consumer,2023-01-17
C02652,Bronx,Consumer,2021-10-24
C02653,Bronx,Consumer,2021-12-26
C02654,Staten Island,Consumer,2023-02-08
C02655,Bronx,Consumer,2023-12-12
C02656,Bronx,SMB,2020-09-11
C02657,Queens,Consumer,2021-10-04
C02658,Staten Island,Consumer,2023-01-12
C02659,Brooklyn,Consumer,2024-01-28
C02660,Staten Island,Consumer,2024-06-08
C02661,Queens,Consumer,2023-01-22
C02662,Staten Island,Consumer,2023-07-21
C02663,Brooklyn,SMB,2023-08-07
C02664,Queens,Consumer,2020-01-29
C02665,Brooklyn,Enterprise,2024-06-22
C02666,Bronx,Consumer,2024-01-09
C02667,Queens,Consumer,2023-09-17
C02668,NJ / Metro,Consumer,2024-07-25
C02669,NJ / Metro,Consumer,2023-10-14
C02670,Manhattan,SMB,2023-11-18
C02671,Manhattan,Consumer,2020-11-28
C02672,Manhattan,SMB,2020-05-07
C02673,Brooklyn,Consumer,2020-06-28
C02674,NJ / Metro,Consumer,2023-10-14
C02675,Queens,Consumer,2022-12-10
C02676,NJ / Metro,Consumer,2021-12-13
C02677,Staten Island,Consumer,2020-11-09
C02678,Queens,Consumer,2023-12-08
C02679,NJ / Metro,Consumer,2020-11-29
C02680,Staten Island,Consumer,2020-12-28
C02681,Queens,Enterprise,2022-12-09
C02682,NJ / Metro,Enterprise,2024-04-02
C02683,NJ / Metro,Consumer,2023-12-31
C02684,Bronx,Consumer,2021-12-26
C02685,Staten Island,SMB,2021-12-24
C02686,Brooklyn,Consumer,2020-04-08
C02687,Brooklyn,Consumer,2023-04-29
C02688,NJ / Metro,Consumer,2024-05-27
C02689,Manhattan,Consumer,2020-09-09
C02690,NJ / Metro,Consumer,2024-11-02
C02691,Queens,Consumer,2020-10-10
C02692,Queens,Consumer,2022-07-28
C02693,Bronx,Consumer,2020-06-26
C02694,Staten Island,Consumer,2022-07-30
C02695,Brooklyn,Consumer,2021-09-15
C02696,NJ / Metro,Consumer,2021-03-20
C02697,NJ / Metro,Consumer,2021-07-21
C02698,Staten Island,SMB,2024-12-22
C02699,Brooklyn,Consumer,2022-10-12
C02700,NJ / Metro,Consumer,2024-04-13
C02701,Brooklyn,Consumer,2020-09-20
C02702,Manhattan,Consumer,2022-05-05
C02703,Brooklyn,Consumer,2022-01-13
C02704,Manhattan,Consumer,2021-07-16
C02705,Bronx,Consumer,2022-06-05
C02706,Staten Island,SMB,2024-02-01
C02707,Brooklyn,Consumer,2021-02-12
C02708,Brooklyn,Consumer,2022-08-13
C02709,Bronx,Consumer,2024-10-28
C02710,Staten Island,Consumer,2021-07-06
C02711,NJ / Metro,Consumer,2022-04-12
C02712,Bronx,Consumer,2020-11-17
C02713,Queens,Consumer,2023-05-30
C02714,Staten Island,Consumer,2024-07-25
C02715,Queens,Consumer,2022-07-11
C02716,Queens,Consumer,2020-08-20
C02717,Bronx,Consumer,2023-10-15
C02718,Manhattan,Consumer,2020-12-02
C02719,Brooklyn,Consumer,2023-02-28
C02720,Bronx,Consumer,2024-12-26
C02721,Staten Island,Consumer,2023-12-27
C02722,Staten Island,Consumer,2023-09-14
C02723,Queens,Consumer,2024-09-06
C02724,Brooklyn,Consumer,2023-11-26
C02725,Brooklyn,Consumer,2022-02-15
C02726,Queens,Consumer,2023-06-01
C02727,Brooklyn,Consumer,2024-12-23
C02728,Manhattan,Consumer,2022-07-08
C02729,Brooklyn,Consumer,2020-09-09
C02730,Staten Island,Consumer,2021-09-14
C02731,Queens,Consumer,2023-11-11
C02732,NJ / Metro,Consumer,2020-06-09
C02733,Staten Island,Consumer,2024-02-17
C02734,Manhattan,Consumer,2021-11-06
C02735,NJ / Metro,Consumer,2021-04-24
C02736,Manhattan,Consumer,2022-02-25
C02737,Queens,Consumer,2021-10-24
C02738,Staten Island,Consumer,2024-11-08
C02739,Brooklyn,Consumer,2021-04-03
C02740,Staten Island,Consumer,2020-08-19
C02741,Staten Island,Consumer,2022-03-12
C02742,NJ / Metro,Consumer,2023-04-06
C02743,Bronx,Consumer,2021-05-13
C02744,NJ / Metro,Consumer,2023-07-29
C02745,Bronx,Consumer,2024-11-20
C02746,Brooklyn,Consumer,2020-07-18
C02747,Manhattan,Consumer,2023-11-27
C02748,Queens,Consumer,2022-03-13
C02749,Bronx,Consumer,2024-11-25
C02750,NJ / Metro,Consumer,2022-09-17
C02751,Bronx,SMB,2024-03-09
C02752,Brooklyn,Consumer,2022-02-08
C02753,Bronx,Consumer,2020-12-11
C02754,Queens,Consumer,2022-07-06
C02755,Manhattan,Consumer,2024-11-09
C02756,Staten Island,Consumer,2021-07-17
C02757,Manhattan,Consumer,2024-11-01
C02758,NJ / Metro,Consumer,2023-12-09
C02759,Staten Island,Consumer,2024-07-22
C02760,Brooklyn,Consumer,2020-12-22
C02761,Manhattan,Consumer,2021-09-14
C02762,NJ / Metro,Consumer,2023-06-26
C02763,Brooklyn,Consumer,2020-06-22
C02764,Bronx,Consumer,2022-10-26
C02765,Bronx,Consumer,2021-10-03
C02766,Brooklyn,Enterprise,2020-08-29
C02767,Manhattan,SMB,2021-08-24
C02768,Queens,Consumer,2021-03-12
C02769,Bronx,Consumer,2020-04-18
C02770,Bronx,Consumer,2020-12-01
C02771,Queens,Consumer,2023-11-12
C02772,Brooklyn,Consumer,2021-07-31
C02773,Staten Island,Consumer,2021-12-28
C02774,Manhattan,Consumer,2023-02-22
C02775,Manhattan,Consumer,2021-08-16
C02776,NJ / Metro,Consumer,2021-03-02
C02777,NJ / Metro,Consumer,2023-11-05
C02778,Manhattan,Consumer,2021-02-03
C02779,Brooklyn,Consumer,2024-12-29
C02780,Bronx,Consumer,2023-02-02
C02781,Manhattan,Consumer,2023-04-26
C02782,Brooklyn,Consumer,2024-11-15
C02783,Queens,Consumer,2020-08-16
C02784,NJ / Metro,Enterprise,2022-12-06
C02785,Queens,SMB,2022-05-31
C02786,Queens,Consumer,2021-07-18
C02787,Brooklyn,Consumer,2020-12-11
C02788,Brooklyn,Consumer,2023-10-29
C02789,Staten Island,Consumer,2022-12-17
C02790,Manhattan,Consumer,2023-01-11
C02791,Staten Island,Consumer,2022-03-16
C02792,Staten Island,Consumer,2021-07-24
C02793,Brooklyn,Consumer,2021-11-05
C02794,Brooklyn,Consumer,2024-06-11
C02795,Brooklyn,Consumer,2021-12-12
C02796,Brooklyn,SMB,2020-11-25
C02797,Brooklyn,Consumer,2020-12-31
C02798,Manhattan,SMB,2021-08-23
C02799,Staten Island,Consumer,2022-03-14
C02800,Manhattan,Consumer,2022-09-03
C02801,Manhattan,Consumer,2020-08-22
C02802,Bronx,Consumer,2023-02-05
C02803,Staten Island,SMB,2023-10-14
C02804,Queens,Consumer,2020-11-11
C02805,Brooklyn,Consumer,2020-09-09
C02806,Queens,Consumer,2021-11-25
C02807,Staten Island,Consumer,2022-10-07
C02808,Bronx,Consumer,2024-12-29
C02809,Brooklyn,Consumer,2023-07-02
C02810,Brooklyn,Consumer,2020-12-26
C02811,Brooklyn,Consumer,2024-05-10
C02812,NJ / Metro,Consumer,2020-02-24
C02813,Bronx,Consumer,2020-05-28
C02814,Queens,Consumer,2022-04-02
C02815,Manhattan,Consumer,2021-05-05
C02816,Bronx,Consumer,2020-09-30
C02817,Brooklyn,Consumer,2024-06-08
C02818,Bronx,Consumer,2023-06-19
C02819,Brooklyn,Consumer,2020-08-24
C02820,Staten Island,Consumer,2022-12-07
C02821,Staten Island,Consumer,2020-10-30
C02822,Manhattan,Consumer,2023-02-23
C02823,Bronx,Consumer,2024-12-26
C02824,Bronx,Consumer,2021-05-07
C02825,Brooklyn,Consumer,2020-11-15
C02826,Staten Island,SMB,2020-06-21
C02827,Bronx,Enterprise,2020-06-13
C02828,Manhattan,Consumer,2020-05-07
C02829,NJ / Metro,Consumer,2024-04-28
C02830,Queens,Consumer,2020-09-11
C02831,Queens,Enterprise,2023-07-21
C02832,Staten Island,Consumer,2022-09-09
C02833,Staten Island,Consumer,2022-11-12
C02834,Staten Island,Consumer,2023-08-12
C02835,Queens,Consumer,2020-03-07
C02836,Queens,Consumer,2022-02-16
C02837,Brooklyn,Consumer,2023-11-12
C02838,Manhattan,Consumer,2022-06-30
C02839,Brooklyn,Consumer,2021-12-25
C02840,Queens,Consumer,2023-03-11
C02841,Staten Island,Consumer,2024-11-14
C02842,Bronx,Consumer,2021-11-09
C02843,Bronx,Consumer,2024-11-21
C02844,Staten Island,Consumer,2022-06-04
C02845,Brooklyn,Consumer,2022-04-18
C02846,Queens,Consumer,2023-12-03
C02847,Manhattan,Consumer,2023-03-24
C02848,Manhattan,Consumer,2021-12-06
C02849,Bronx,SMB,2020-08-02
C02850,Bronx,Consumer,2024-07-28
C02851,Queens,Consumer,2023-06-30
C02852,Bronx,Consumer,2024-06-05
C02853,Bronx,SMB,2021-07-22
C02854,NJ / Metro,Consumer,2021-06-22
C02855,Bronx,Consumer,2020-10-01
C02856,NJ / Metro,Consumer,2022-08-19
C02857,Queens,Consumer,2022-06-29
C02858,Queens,Consumer,2024-03-12
C02859,Manhattan,Consumer,2020-09-18
C02860,Staten Island,SMB,2021-12-11
C02861,Staten Island,Consumer,2024-03-10
C02862,Manhattan,Consumer,2022-12-25
C02863,Manhattan,Consumer,2024-09-29
C02864,NJ / Metro,Consumer,2023-08-29
C02865,NJ / Metro,Consumer,2023-10-14
C02866,NJ / Metro,SMB,2020-06-09
C02867,Brooklyn,Consumer,2020-02-15
C02868,Brooklyn,Consumer,2023-01-20
C02869,Brooklyn,Consumer,2023-05-01
C02870,Brooklyn,Consumer,2022-12-09
C02871,Queens,Consumer,2021-09-24
C02872,Queens,Consumer,2021-08-09
C02873,NJ / Metro,Consumer,2020-10-15
C02874,Brooklyn,Consumer,2021-11-17
C02875,Queens,Consumer,2024-05-03
C02876,Manhattan,SMB,2023-07-24
C02877,NJ / Metro,Consumer,2021-04-09
C02878,Queens,Consumer,2020-09-06
C02879,NJ / Metro,Consumer,2023-11-26
C02880,Manhattan,Consumer,2020-06-27
C02881,Manhattan,Consumer,2022-09-09
C02882,Staten Island,Consumer,2022-12-05
C02883,Queens,Consumer,2021-02-01
C02884,Brooklyn,Consumer,2024-09-13
C02885,Manhattan,Consumer,2020-11-02
C02886,Bronx,SMB,2020-09-12
C02887,Queens,Consumer,2021-12-09
C02888,Queens,Consumer,2020-06-26
C02889,Bronx,Consumer,2022-05-25
C02890,Queens,Consumer,2023-11-04
C02891,NJ / Metro,Consumer,2020-09-18
C02892,Brooklyn,Consumer,2024-01-18
C02893,Queens,Enterprise,2020-05-09
C02894,Brooklyn,Consumer,2021-10-10
C02895,Bronx,SMB,2020-03-11
C02896,Bronx,Consumer,2023-07-09
C02897,NJ / Metro,Consumer,2023-10-21
C02898,Brooklyn,Enterprise,2023-01-17
C02899,Staten Island,Consumer,2020-01-16
C02900,Bronx,Consumer,2023-10-10
C02901,Staten Island,Consumer,2023-06-30
C02902,Queens,Enterprise,2021-10-04
C02903,Bronx,Consumer,2023-11-09
C02904,Brooklyn,Consumer,2024-10-01
C02905,Manhattan,SMB,2023-12-24
C02906,Bronx,Consumer,2021-07-31
C02907,Brooklyn,Consumer,2020-12-15
C02908,Bronx,Consumer,2024-10-19
C02909,Manhattan,Consumer,2023-08-27
C02910,Brooklyn,Consumer,2020-04-19
C02911,Bronx,SMB,2021-11-19
C02912,Brooklyn,Enterprise,2023-06-10
C02913,Staten Island,Consumer,2024-08-15
C02914,Queens,Consumer,2023-11-06
C02915,NJ / Metro,Consumer,2024-05-04
C02916,Manhattan,Consumer,2023-05-17
C02917,Staten Island,Consumer,2024-06-27
C02918,Brooklyn,Consumer,2024-12-13
C02919,NJ / Metro,Consumer,2020-05-18
C02920,Bronx,SMB,2020-10-15
C02921,Manhattan,Consumer,2020-10-10
C02922,Brooklyn,Consumer,2020-12-21
C02923,Queens,Consumer,2020-11-29
C02924,Queens,Consumer,2022-11-22
C02925,Brooklyn,Consumer,2023-09-03
C02926,Brooklyn,Consumer,2023-03-19
C02927,Queens,Consumer,2021-11-27
C02928,Bronx,Consumer,2024-12-04
C02929,Bronx,Consumer,2022-01-04
C02930,Manhattan,Consumer,2021-12-23
C02931,Staten Island,Consumer,2020-05-28
C02932,Manhattan,Consumer,2023-11-05
C02933,Manhattan,SMB,2023-12-26
C02934,Queens,Consumer,2020-08-01
C02935,NJ / Metro,Consumer,2020-08-15
C02936,NJ / Metro,Consumer,2024-12-10
C02937,Staten Island,Consumer,2021-04-07
C02938,Queens,Consumer,2024-08-13
C02939,Brooklyn,Consumer,2022-06-19
C02940,Staten Island,Consumer,2021-11-27
C02941,Queens,Consumer,2024-12-22
C02942,Staten Island,Consumer,2020-09-25
C02943,NJ / Metro,SMB,2020-02-29
C02944,NJ / Metro,SMB,2023-04-09
C02945,NJ / Metro,Consumer,2024-07-31
C02946,Staten Island,Consumer,2024-11-04
C02947,Bronx,Consumer,2022-05-16
C02948,Manhattan,Consumer,2020-08-29
C02949,Queens,Consumer,2022-09-24
C02950,Staten Island,Consumer,2020-01-31
C02951,Queens,Consumer,2021-09-06
C02952,Staten Island,Consumer,2022-02-03
C02953,Bronx,SMB,2022-12-25
C02954,NJ / Metro,Consumer,2023-11-19
C02955,Staten Island,Consumer,2023-05-24
C02956,Brooklyn,SMB,2021-10-02
C02957,Bronx,Consumer,2023-05-31
C02958,Brooklyn,Consumer,2024-12-01
C02959,Staten Island,Consumer,2021-12-19
C02960,Brooklyn,Consumer,2020-06-15
C02961,Brooklyn,Consumer,2021-04-27
C02962,Queens,Consumer,2022-12-10
C02963,Queens,Consumer,2024-11-29
C02964,NJ / Metro,Enterprise,2024-12-09
C02965,Queens,Consumer,2022-11-04
C02966,Staten Island,Consumer,2024-02-09
C02967,Queens,Consumer,2022-06-03
C02968,Bronx,SMB,2023-09-03
C02969,Bronx,Consumer,2020-08-31
C02970,Staten Island,Consumer,2020-06-06
C02971,Bronx,Consumer,2022-12-25
C02972,Bronx,SMB,2022-05-26
C02973,Queens,Consumer,2021-08-21
C02974,Queens,Consumer,2021-11-26
C02975,NJ / Metro,Consumer,2024-09-12
C02976,Brooklyn,Consumer,2022-12-20
C02977,Bronx,Consumer,2024-12-01
C02978,Staten Island,Consumer,2023-05-02
C02979,Staten Island,Consumer,2024-10-21
C02980,NJ / Metro,Consumer,2021-01-21
C02981,NJ / Metro,Consumer,2023-11-24
C02982,Manhattan,Consumer,2023-04-13
C02983,Brooklyn,Consumer,2021-12-22
C02984,NJ / Metro,Consumer,2024-12-08
C02985,Bronx,SMB,2020-08-29
C02986,Manhattan,SMB,2021-11-27
C02987,Brooklyn,SMB,2024-05-17
C02988,Queens,Consumer,2024-04-02
C02989,Staten Island,Consumer,2022-04-25
C02990,Manhattan,Consumer,2024-01-29
C02991,Brooklyn,Consumer,2023-10-20
C02992,Queens,Consumer,2022-05-02
C02993,Bronx,Consumer,2024-05-18
C02994,Staten Island,Consumer,2023-08-16
C02995,Bronx,Consumer,2023-02-12
C02996,Queens,Consumer,2020-10-12
C02997,Staten Island,Consumer,2024-12-28
C02998,Brooklyn,Consumer,2023-07-04
C02999,Bronx,Consumer,2021-10-11
C03000,Queens,Consumer,2022-12-28
C03001,Manhattan,Enterprise,2022-11-12
C03002,Manhattan,Consumer,2021-07-10
C03003,Queens,Consumer,2023-07-29
C03004,Bronx,Consumer,2023-03-26
C03005,Bronx,Consumer,2021-09-23
C03006,Staten Island,Consumer,2023-05-20
C03007,Staten Island,Consumer,2021-12-22
C03008,Queens,Consumer,2022-01-06
C03009,Staten Island,Consumer,2020-03-31
C03010,Brooklyn,Consumer,2023-11-24
C03011,NJ / Metro,Consumer,2022-08-04
C03012,Queens,Consumer,2021-11-06
C03013,Brooklyn,Consumer,2022-09-25
C03014,Queens,Consumer,2024-05-13
C03015,NJ / Metro,Consumer,2022-08-24
C03016,NJ / Metro,Consumer,2021-06-03
C03017,Manhattan,SMB,2022-03-05
C03018,Queens,Consumer,2022-05-16
C03019,Brooklyn,Consumer,2024-01-06
C03020,Queens,Consumer,2022-12-28
C03021,Brooklyn,Consumer,2020-12-28
C03022,Queens,Consumer,2020-06-22
C03023,Brooklyn,Consumer,2024-12-26
C03024,NJ / Metro,Consumer,2024-09-30
C03025,NJ / Metro,Consumer,2022-02-16
C03026,Queens,SMB,2024-10-24
C03027,Queens,Consumer,2022-09-29
C03028,Staten Island,Consumer,2024-06-11
C03029,Brooklyn,Consumer,2023-09-24
C03030,Staten Island,Consumer,2022-08-10
C03031,NJ / Metro,Consumer,2023-12-09
C03032,Staten Island,Consumer,2020-06-21
C03033,Manhattan,Consumer,2022-02-25
C03034,Bronx,Consumer,2021-12-23
C03035,Bronx,Consumer,2024-07-25
C03036,NJ / Metro,Consumer,2022-08-02
C03037,Staten Island,SMB,2020-01-03
C03038,Queens,SMB,2020-11-27
C03039,Bronx,Consumer,2021-06-03
C03040,Staten Island,Consumer,2021-12-29
C03041,NJ / Metro,Consumer,2021-06-03
C03042,Staten Island,Consumer,2020-03-03
C03043,Bronx,Consumer,2020-12-14
C03044,Staten Island,Consumer,2021-12-09
C03045,Manhattan,Consumer,2021-09-08
C03046,Bronx,Consumer,2020-03-10
C03047,Staten Island,Consumer,2021-05-23
C03048,Queens,Consumer,2024-12-14
C03049,Manhattan,Consumer,2020-12-06
C03050,Bronx,Consumer,2024-12-15
C03051,Manhattan,SMB,2022-01-29
C03052,Bronx,Consumer,2024-12-22
C03053,NJ / Metro,Consumer,2022-10-06
C03054,Queens,Consumer,2023-11-20
C03055,Bronx,Consumer,2020-05-11
C03056,Queens,Consumer,2020-09-14
C03057,Queens,Consumer,2020-10-25
C03058,NJ / Metro,Consumer,2021-05-01
C03059,Bronx,Consumer,2020-02-01
C03060,NJ / Metro,Consumer,2022-05-16
C03061,Queens,Consumer,2024-10-04
C03062,Staten Island,SMB,2023-12-16
C03063,Brooklyn,Consumer,2022-05-25
C03064,Bronx,Enterprise,2021-10-10
C03065,Queens,SMB,2023-05-15
C03066,Manhattan,Consumer,2024-12-15
C03067,Staten Island,Consumer,2022-10-13
C03068,Staten Island,SMB,2024-12-23
C03069,NJ / Metro,Consumer,2021-05-04
C03070,Staten Island,Consumer,2021-12-07
C03071,Manhattan,Consumer,2020-05-17
C03072,NJ / Metro,Consumer,2023-08-25
C03073,Brooklyn,Consumer,2023-08-25
C03074,Manhattan,SMB,2023-07-02
C03075,Staten Island,Consumer,2021-03-20
C03076,Manhattan,Consumer,2021-10-20
C03077,NJ / Metro,Consumer,2022-10-15
C03078,Queens,SMB,2023-12-09
C03079,NJ / Metro,SMB,2020-06-10
C03080,Staten Island,Consumer,2023-12-20
C03081,Queens,Consumer,2024-11-11
C03082,Manhattan,Consumer,2021-02-14
C03083,Brooklyn,Consumer,2022-01-31
C03084,NJ / Metro,Consumer,2022-08-26
C03085,Manhattan,Consumer,2022-07-24
C03086,Queens,Consumer,2021-11-12
C03087,Manhattan,Consumer,2021-11-28
C03088,Manhattan,Consumer,2023-12-01
C03089,Bronx,Consumer,2023-08-05
C03090,Queens,Consumer,2021-09-09
C03091,Bronx,Consumer,2024-08-29
C03092,Queens,Consumer,2020-11-29
C03093,Queens,Consumer,2020-07-11
C03094,Queens,Consumer,2022-01-20
C03095,Bronx,Consumer,2022-12-05
C03096,NJ / Metro,Consumer,2020-07-21
C03097,Brooklyn,Consumer,2020-06-08
C03098,Manhattan,SMB,2022-10-04
C03099,Staten Island,Consumer,2022-07-16
C03100,Brooklyn,Consumer,2022-04-07
C03101,NJ / Metro,Consumer,2021-03-17
C03102,Staten Island,Consumer,2023-12-27
C03103,Brooklyn,Consumer,2023-10-06
C03104,Queens,Consumer,2023-09-06
C03105,Brooklyn,Consumer,2022-04-02
C03106,Manhattan,Consumer,2023-06-14
C03107,Queens,Consumer,2022-09-22
C03108,Queens,Consumer,2024-09-03
C03109,Brooklyn,SMB,2020-06-05
C03110,Queens,Consumer,2023-01-01
C03111,Bronx,Consumer,2022-07-24
C03112,Brooklyn,Consumer,2021-03-14
C03113,Bronx,Consumer,2022-11-09
C03114,Brooklyn,SMB,2023-12-09
C03115,Bronx,Consumer,2021-12-14
C03116,Bronx,Consumer,2021-09-17
C03117,Queens,SMB,2023-09-16
C03118,Queens,Consumer,2022-08-28
C03119,Queens,SMB,2021-11-19
C03120,NJ / Metro,Consumer,2023-11-11
C03121,Bronx,Consumer,2024-12-11
C03122,Bronx,Consumer,2020-09-21
C03123,Manhattan,Consumer,2022-05-13
C03124,Manhattan,Consumer,2020-11-07
C03125,Bronx,Consumer,2023-09-09
C03126,Queens,Consumer,2023-03-06
C03127,NJ / Metro,Consumer,2022-06-07
C03128,Brooklyn,Consumer,2023-07-20
C03129,Manhattan,Consumer,2022-02-17
C03130,Manhattan,Consumer,2021-05-14
C03131,Brooklyn,Consumer,2020-11-08
C03132,Queens,Consumer,2023-10-10
C03133,Manhattan,Consumer,2020-02-07
C03134,Manhattan,Consumer,2023-02-12
C03135,NJ / Metro,Consumer,2022-05-19
C03136,Queens,Consumer,2023-09-29
C03137,NJ / Metro,SMB,2021-07-09
C03138,Staten Island,Consumer,2021-09-03
C03139,Bronx,Consumer,2022-07-19
C03140,Brooklyn,Consumer,2024-12-30
C03141,NJ / Metro,Consumer,2020-03-21
C03142,Staten Island,Consumer,2022-11-26
C03143,NJ / Metro,Consumer,2022-01-10
C03144,Staten Island,Consumer,2020-01-20
C03145,Queens,Consumer,2020-06-18
C03146,Manhattan,SMB,2020-12-29
C03147,Queens,Consumer,2022-03-05
C03148,NJ / Metro,Consumer,2023-12-11
C03149,Staten Island,SMB,2020-07-03
