product_id,category,subcategory,unit_cost,list_price
P02080,Grocery,Frozen,1003.63,1480.64
P02081,Electronics,Gaming,380.63,732.22
P02082,Toys,STEM Toys,687.23,1236.49
P02083,Home,Bedding,245.42,455.89
P02084,Toys,Kids Toys,392.53,606.82
P02085,Home,Kitchen,654.6,1493.93
P02086,Home,Decor,713.17,1236.81
P02087,Toys,STEM Toys,384.9,1059.84
P02088,Home,Decor,688.2,1367.19
P02089,Office,Accessories,186.6,378.12
P02090,Electronics,Smart Home,866.01,1179.84
P02091,Electronics,Audio,299.23,728.33
P02092,Clothing,Athleisure,1002.91,1285.13
P02093,Home,Bath,428.0,986.2
P02094,Baby,Clothing,1071.36,1392.35
P02095,Home,Bedding,129.39,198.07
P02096,Toys,Board Games,145.63,228.36
P02097,Home,Bath,96.29,126.14
P02098,Grocery,Snacks,88.5,225.31
P02099,Office,Electronics,610.96,1113.9
P02100,Baby,Gear,208.02,308.43
P02101,Home,Kitchen,549.54,1049.1
P02102,Sports,Cycling,377.18,569.9
P02103,Clothing,Men,643.78,1116.22
P02104,Sports,Cycling,160.98,348.41
P02105,Clothing,Women,510.2,1138.79
P02106,Toys,Collectibles,803.7,1455.51
P02107,Beauty,Personal Care,372.76,671.14
P02108,Baby,Diapers,667.13,1243.66
P02109,Clothing,Shoes,916.68,1382.21
P02110,Electronics,TV & Video,804.52,1050.55
P02111,Clothing,Shoes,579.7,831.07
P02112,Grocery,Pantry,783.43,1233.48
P02113,Baby,Gear,561.62,1119.1
P02114,Baby,Clothing,1078.5,1433.87
P02115,Toys,Kids Toys,88.91,241.41
P02116,Baby,Clothing,123.83,170.52
P02117,Beauty,Personal Care,345.31,481.74
P02118,Grocery,Beverages,53.25,138.62
P02119,Toys,Collectibles,526.22,682.63
P02120,Electronics,Smart Home,45.26,58.39
P02121,Electronics,Audio,185.05,277.98
P02122,Home,Kitchen,517.37,1196.82
P02123,Home,Furniture,356.23,981.47
P02124,Clothing,Kids,725.18,1006.03
P02125,Grocery,Beverages,410.8,1156.69
P02126,Toys,Collectibles,511.05,680.85
P02127,Grocery,Pantry,320.07,417.13
P02128,Baby,Clothing,187.85,416.24
P02129,Sports,Team Sports,346.05,687.79
P02130,Electronics,TV & Video,672.07,1481.17
P02131,Baby,Clothing,753.89,1155.0
P02132,Beauty,Personal Care,308.58,671.5
P02133,Toys,Kids Toys,56.56,97.28
P02134,Home,Bath,118.14,267.77
P02135,Toys,Board Games,458.97,1115.62
P02136,Office,Accessories,171.93,266.41
P02137,Toys,Collectibles,540.37,895.52
P02138,Office,Furniture,432.2,844.79
P02139,Home,Decor,386.14,612.26
P02140,Beauty,Makeup,170.3,385.57
P02141,Baby,Diapers,300.53,607.0
P02142,Baby,Diapers,287.04,500.71
P02143,Toys,Kids Toys,39.47,56.9
P02144,Electronics,Gaming,57.03,73.65
P02145,Grocery,Snacks,586.09,750.27
P02146,Office,Furniture,689.25,1283.21
P02147,Baby,Feeding,650.37,1224.88
P02148,Office,Furniture,648.89,990.43
P02149,Clothing,Shoes,389.33,816.41
P02150,Office,Supplies,513.8,1165.21
P02151,Clothing,Kids,490.98,1339.56
P02152,Toys,Collectibles,497.1,1256.71
P02153,Beauty,Fragrance,526.22,950.36
P02154,Electronics,Gaming,802.41,1488.35
P02155,Clothing,Athleisure,487.09,1043.13
P02156,Grocery,Fresh,574.25,999.67
P02157,Electronics,Phones,334.81,950.07
P02158,Electronics,Smart Home,726.77,1221.87
P02159,Clothing,Shoes,464.88,1217.15
P02160,Beauty,Haircare,17.52,40.7
P02161,Electronics,Computers,698.16,1116.86
P02162,Grocery,Fresh,356.43,460.54
P02163,Baby,Gear,508.27,985.96
P02164,Toys,Kids Toys,158.05,397.42
P02165,Baby,Gear,465.13,1190.4
P02166,Home,Bedding,496.45,716.08
P02167,Home,Furniture,594.19,1015.75
P02168,Electronics,Computers,447.18,933.39
P02169,Home,Decor,555.74,839.39
P02170,Toys,STEM Toys,574.68,965.55
P02171,Sports,Fitness,50.5,94.5
P02172,Beauty,Personal Care,194.68,356.42
P02173,Beauty,Haircare,397.4,529.51
P02174,Home,Furniture,48.07,65.95
P02175,Sports,Fitness,886.43,1112.27
P02176,Sports,Fitness,242.44,505.86
P02177,Grocery,Fresh,888.85,1188.87
P02178,Beauty,Skincare,541.74,769.21
P02179,Clothing,Men,726.47,1396.77
P02180,Baby,Gear,373.84,832.79
P02181,Sports,Team Sports,329.3,487.7
P02182,Grocery,Frozen,301.33,646.23
P02183,Electronics,Smart Home,40.71,57.95
P02184,Toys,Collectibles,867.67,1358.94
P02185,Grocery,Pantry,956.33,1321.63
P02186,Office,Furniture,431.84,775.79
P02187,Clothing,Men,198.15,286.78
P02188,Home,Kitchen,527.7,720.44
P02189,Sports,Fitness,327.3,598.28
P02190,Beauty,Personal Care,213.91,572.55
P02191,Toys,Collectibles,759.66,1140.68
P02192,Sports,Team Sports,282.22,534.89
P02193,Electronics,Computers,587.09,1164.4
P02194,Electronics,Phones,521.26,1397.16
P02195,Baby,Diapers,135.46,232.82
P02196,Electronics,Gaming,551.14,1036.5
P02197,Sports,Fitness,636.09,1222.98
P02198,Sports,Fitness,459.57,676.39
P02199,Baby,Clothing,374.77,921.05
P02200,Toys,STEM Toys,160.49,298.97
P02201,Office,Accessories,425.57,631.9
P02202,Office,Supplies,510.55,814.75
P02203,Grocery,Beverages,121.77,287.31
P02204,Clothing,Kids,538.68,1476.97
P02205,Clothing,Kids,518.99,1147.91
P02206,Clothing,Women,549.15,852.33
P02207,Grocery,Beverages,287.6,431.73
P02208,Sports,Fitness,199.57,253.59
P02209,Home,Decor,16.07,44.71
P02210,Toys,Kids Toys,46.83,79.04
P02211,Sports,Outdoor,36.76,77.49
P02212,Sports,Outdoor,150.25,409.15
P02213,Toys,STEM Toys,977.76,1480.2
P02214,Office,Accessories,684.14,1051.14
P02215,Clothing,Women,243.07,584.61
P02216,Office,Accessories,209.51,306.31
P02217,Toys,Collectibles,357.59,456.63
P02218,Baby,Clothing,665.5,1468.04
P02219,Baby,Diapers,45.99,85.52
P02220,Toys,Board Games,373.12,756.24
P02221,Beauty,Haircare,365.56,926.09
P02222,Sports,Fitness,711.14,1036.32
P02223,Toys,Collectibles,216.78,450.33
P02224,Sports,Outdoor,516.82,917.26
P02225,Sports,Team Sports,991.76,1477.46
P02226,Electronics,Phones,239.92,507.81
P02227,Baby,Gear,850.79,1445.66
P02228,Sports,Team Sports,415.72,697.66
P02229,Home,Furniture,303.57,472.14
P02230,Grocery,Pantry,472.65,846.28
P02231,Electronics,Smart Home,522.6,847.04
P02232,Office,Electronics,437.62,989.12
P02233,Home,Bath,749.18,1444.09
P02234,Electronics,Gaming,607.76,981.18
P02235,Electronics,Gaming,642.92,949.17
P02236,Baby,Gear,278.88,671.08
P02237,Beauty,Makeup,384.88,670.11
P02238,Clothing,Shoes,484.25,611.71
P02239,Toys,Board Games,53.62,75.92
P02240,Office,Furniture,178.87,259.68
P02241,Office,Electronics,158.39,204.93
P02242,Toys,Board Games,466.64,750.27
P02243,Sports,Fitness,285.31,460.57
P02244,Electronics,Smart Home,492.55,974.09
P02245,Sports,Outdoor,676.11,846.98
P02246,Office,Accessories,115.43,261.87
P02247,Electronics,Smart Home,885.09,1228.06
P02248,Electronics,Audio,66.98,145.03
P02249,Grocery,Beverages,87.66,150.43
P02250,Baby,Feeding,225.42,307.82
P02251,Beauty,Haircare,395.9,628.4
P02252,Electronics,Smart Home,864.25,1344.89
P02253,Electronics,TV & Video,385.08,505.79
P02254,Baby,Clothing,394.05,724.12
P02255,Baby,Clothing,157.02,223.1
P02256,Office,Furniture,649.13,1236.76
P02257,Grocery,Fresh,454.8,825.41
P02258,Home,Kitchen,9.65,25.49
P02259,Baby,Gear,629.99,841.54
P02260,Grocery,Frozen,276.24,510.85
P02261,Toys,Collectibles,900.86,1441.13
P02262,Electronics,Computers,519.42,920.07
P02263,Beauty,Haircare,59.48,80.53
P02264,Baby,Clothing,882.78,1390.95
P02265,Office,Furniture,869.78,1208.78
P02266,Sports,Outdoor,93.44,138.85
P02267,Beauty,Haircare,11.03,21.79
P02268,Sports,Outdoor,764.04,1327.08
P02269,Grocery,Fresh,986.74,1256.89
P02270,Electronics,Smart Home,865.85,1275.61
P02271,Baby,Gear,585.6,1028.66
P02272,Beauty,Haircare,936.87,1495.8
P02273,Beauty,Haircare,502.25,1331.96
P02274,Office,Electronics,643.21,856.9
P02275,Clothing,Athleisure,1174.26,1476.01
P02276,Electronics,Smart Home,699.99,1152.87
P02277,Office,Furniture,189.92,390.83
P02278,Grocery,Frozen,580.99,1133.47
P02279,Home,Bath,324.18,505.74
P02280,Baby,Clothing,688.44,1189.37
P02281,Office,Supplies,539.32,677.94
P02282,Beauty,Fragrance,372.59,866.27
P02283,Sports,Cycling,362.35,955.59
P02284,Home,Kitchen,560.19,789.3
P02285,Toys,Kids Toys,329.75,669.09
P02286,Grocery,Beverages,347.34,612.98
P02287,Grocery,Beverages,29.7,71.45
P02288,Electronics,Computers,944.92,1374.72
P02289,Home,Decor,18.86,39.09
P02290,Clothing,Women,167.7,297.67
P02291,Electronics,TV & Video,943.17,1204.75
P02292,Electronics,TV & Video,470.31,669.72
P02293,Home,Storage,921.53,1200.65
P02294,Beauty,Fragrance,891.1,1433.27
P02295,Grocery,Snacks,443.05,618.64
P02296,Grocery,Pantry,851.58,1480.42
P02297,Electronics,Audio,993.84,1418.56
P02298,Toys,Collectibles,18.39,46.31
P02299,Baby,Clothing,376.18,875.21
P02300,Baby,Feeding,633.85,794.74
P02301,Toys,Board Games,818.68,1384.75
P02302,Home,Bedding,192.06,265.06
P02303,Grocery,Frozen,108.01,161.91
P02304,Sports,Cycling,281.55,377.54
P02305,Electronics,Gaming,255.53,677.98
P02306,Baby,Gear,657.01,1313.83
P02307,Sports,Fitness,143.6,226.38
P02308,Office,Furniture,67.2,173.43
P02309,Electronics,Phones,352.4,659.96
P02310,Grocery,Frozen,440.64,812.9
P02311,Electronics,Gaming,838.49,1498.83
P02312,Grocery,Frozen,503.93,1316.16
P02313,Baby,Feeding,348.39,559.12
P02314,Office,Accessories,716.49,1077.9
P02315,Office,Supplies,379.89,502.09
P02316,Baby,Diapers,312.91,428.58
P02317,Sports,Team Sports,920.03,1154.78
P02318,Electronics,Smart Home,263.96,568.73
P02319,Baby,Clothing,778.72,1030.01
P02320,Office,Electronics,101.66,163.1
P02321,Clothing,Athleisure,708.72,996.52
P02322,Grocery,Frozen,167.45,239.43
P02323,Office,Supplies,719.53,1025.92
P02324,Baby,Diapers,465.83,654.6
P02325,Baby,Feeding,220.28,277.62
P02326,Baby,Feeding,1082.17,1427.55
P02327,Toys,Board Games,707.37,1454.74
P02328,Baby,Feeding,256.84,613.3
P02329,Beauty,Makeup,121.31,168.87
P02330,Beauty,Personal Care,345.04,616.4
P02331,Toys,Collectibles,945.71,1331.77
P02332,Beauty,Fragrance,314.3,433.31
P02333,Electronics,Gaming,560.89,1319.99
P02334,Sports,Fitness,532.2,1159.28
P02335,Office,Supplies,621.07,873.33
P02336,Grocery,Snacks,705.4,1336.31
P02337,Grocery,Snacks,277.9,729.85
P02338,Sports,Team Sports,82.83,160.26
P02339,Toys,Collectibles,23.81,30.68
P02340,Toys,Board Games,584.5,944.09
P02341,Grocery,Snacks,262.97,367.98
P02342,Beauty,Fragrance,221.51,431.03
P02343,Home,Storage,307.02,385.65
P02344,Beauty,Haircare,959.37,1323.65
P02345,Grocery,Snacks,60.58,122.39
P02346,Baby,Diapers,349.21,687.71
P02347,Beauty,Personal Care,434.49,787.8
P02348,Baby,Clothing,500.55,1354.59
P02349,Baby,Feeding,1058.6,1470.32
P02350,Sports,Team Sports,2.89,5.35
P02351,Electronics,Audio,899.69,1379.28
P02352,Baby,Diapers,767.11,1394.22
P02353,Office,Supplies,682.35,1403.9
P02354,Toys,Kids Toys,294.22,415.15
P02355,Sports,Cycling,273.35,504.82
P02356,Sports,Fitness,210.57,372.4
P02357,Toys,STEM Toys,111.41,207.41
P02358,Sports,Cycling,767.87,1048.44
P02359,Electronics,Computers,269.21,511.85
P02360,Baby,Clothing,184.46,377.12
P02361,Clothing,Athleisure,227.52,506.02
P02362,Electronics,TV & Video,610.33,781.82
P02363,Toys,STEM Toys,440.26,882.84
P02364,Baby,Clothing,874.83,1357.25
P02365,Grocery,Beverages,606.1,1203.87
P02366,Toys,Kids Toys,1043.45,1385.49
P02367,Grocery,Snacks,189.34,285.85
P02368,Toys,Kids Toys,720.59,1057.78
P02369,Clothing,Women,383.63,786.85
P02370,Baby,Gear,565.84,801.79
P02371,Grocery,Pantry,122.3,188.94
P02372,Office,Furniture,498.25,808.15
P02373,Beauty,Personal Care,92.7,220.75
P02374,Beauty,Skincare,452.62,604.83
P02375,Office,Electronics,325.31,713.92
P02376,Baby,Clothing,54.94,140.06
P02377,Office,Furniture,252.64,612.02
P02378,Office,Accessories,326.29,643.83
P02379,Sports,Cycling,99.54,256.58
P02380,Sports,Team Sports,374.61,671.32
P02381,Beauty,Fragrance,526.11,1003.53
P02382,Office,Furniture,174.88,383.51
P02383,Sports,Fitness,42.47,62.05
P02384,Baby,Clothing,463.06,1097.5
P02385,Sports,Fitness,122.2,309.48
P02386,Beauty,Skincare,169.82,244.53
P02387,Office,Accessories,436.6,1191.34
P02388,Sports,Cycling,421.16,532.74
P02389,Sports,Cycling,449.39,1245.6
P02390,Baby,Clothing,54.49,129.66
P02391,Home,Kitchen,409.2,603.14
P02392,Electronics,Phones,506.71,1412.49
P02393,Beauty,Haircare,7.2,17.4
P02394,Electronics,TV & Video,447.9,702.06
P02395,Home,Kitchen,640.7,947.06
P02396,Sports,Team Sports,293.5,788.63
P02397,Toys,Kids Toys,229.95,302.74
P02398,Clothing,Men,500.71,894.63
P02399,Clothing,Shoes,726.02,944.68
P02400,Baby,Clothing,969.16,1490.75
P02401,Grocery,Fresh,12.86,24.79
P02402,Grocery,Beverages,485.79,1017.79
P02403,Grocery,Fresh,62.41,111.32
P02404,Office,Accessories,460.81,902.61
P02405,Grocery,Frozen,741.58,1180.1
P02406,Home,Decor,553.17,1004.05
P02407,Baby,Diapers,263.63,448.16
P02408,Toys,Kids Toys,868.82,1135.71
P02409,Home,Storage,845.25,1330.12
P02410,Grocery,Fresh,533.85,777.52
P02411,Toys,Collectibles,208.66,342.64
P02412,Toys,Collectibles,329.21,758.91
P02413,Electronics,Phones,530.85,734.31
P02414,Office,Electronics,442.53,1152.68
P02415,Grocery,Snacks,324.57,827.62
P02416,Beauty,Skincare,577.22,953.28
P02417,Clothing,Men,512.12,1030.88
P02418,Clothing,Shoes,703.08,1342.93
P02419,Office,Electronics,97.5,160.91
P02420,Home,Furniture,748.33,1073.73
P02421,Toys,Collectibles,105.87,154.38
P02422,Baby,Gear,160.74,414.79
P02423,Toys,STEM Toys,571.26,1166.66
P02424,Toys,Collectibles,413.13,574.57
P02425,Sports,Team Sports,506.45,1291.61
P02426,Grocery,Fresh,311.32,717.15
P02427,Clothing,Women,179.2,225.03
P02428,Sports,Cycling,595.43,851.31
P02429,Office,Furniture,187.55,261.7
P02430,Sports,Fitness,557.24,1235.07
P02431,Office,Accessories,556.16,1330.25
P02432,Beauty,Fragrance,938.0,1279.42
P02433,Grocery,Beverages,189.81,496.73
P02434,Electronics,Audio,202.33,272.37
P02435,Beauty,Skincare,488.93,991.02
P02436,Grocery,Snacks,156.84,392.13
P02437,Grocery,Fresh,646.7,1120.96
P02438,Office,Electronics,2.16,4.94
P02439,Baby,Feeding,414.43,807.25
P02440,Sports,Fitness,287.97,713.7
P02441,Electronics,Phones,317.77,416.51
P02442,Baby,Clothing,476.99,921.2
P02443,Sports,Fitness,633.6,1246.74
P02444,Electronics,Audio,991.33,1353.68
P02445,Toys,STEM Toys,692.6,1183.24
P02446,Beauty,Fragrance,500.6,725.59
P02447,Office,Accessories,404.06,594.06
P02448,Clothing,Athleisure,661.93,1359.53
P02449,Sports,Fitness,312.79,653.69
P02450,Baby,Gear,277.7,521.02
P02451,Home,Kitchen,539.88,1139.12
P02452,Sports,Outdoor,678.29,1140.51
P02453,Baby,Diapers,324.32,824.22
P02454,Grocery,Frozen,406.33,887.21
P02455,Beauty,Personal Care,519.51,1443.84
P02456,Home,Bedding,202.37,293.83
P02457,Office,Electronics,471.15,872.81
P02458,Sports,Cycling,939.18,1227.15
P02459,Toys,STEM Toys,296.97,801.61
P02460,Home,Furniture,516.62,1103.3
P02461,Electronics,Computers,407.94,566.89
P02462,Toys,Board Games,234.43,523.76
P02463,Electronics,Phones,699.85,1385.16
P02464,Baby,Gear,163.88,219.08
P02465,Clothing,Men,316.19,454.87
P02466,Beauty,Fragrance,163.48,373.64
P02467,Electronics,Gaming,526.57,1411.57
P02468,Beauty,Personal Care,181.83,498.01
P02469,Baby,Feeding,112.18,195.06
P02470,Electronics,Gaming,689.11,1407.16
P02471,Sports,Fitness,657.87,1358.28
P02472,Home,Furniture,231.19,354.76
P02473,Toys,STEM Toys,665.7,1300.62
P02474,Electronics,Computers,803.74,1035.59
P02475,Sports,Outdoor,269.71,482.53
P02476,Beauty,Skincare,30.66,40.83
P02477,Electronics,Audio,72.91,102.15
P02478,Clothing,Shoes,58.27,165.57
P02479,Beauty,Skincare,567.76,903.12
P02480,Home,Bath,160.91,278.49
P02481,Beauty,Personal Care,193.56,244.53
P02482,Grocery,Beverages,705.99,952.31
P02483,Home,Furniture,417.94,1127.78
P02484,Beauty,Makeup,261.44,729.14
P02485,Office,Furniture,252.87,634.06
P02486,Office,Electronics,480.24,675.24
P02487,Office,Furniture,626.34,1283.05
P02488,Sports,Fitness,408.45,1103.72
P02489,Toys,Kids Toys,18.67,35.37
P02490,Toys,Kids Toys,706.98,1105.01
P02491,Sports,Fitness,212.58,425.11
P02492,Electronics,Phones,152.35,377.0
P02493,Sports,Cycling,399.22,592.93
P02494,Toys,Board Games,820.23,1401.98
P02495,Clothing,Men,364.01,530.67
P02496,Electronics,Computers,592.72,1007.21
P02497,Office,Accessories,929.17,1428.03
P02498,Home,Bath,258.67,737.15
P02499,Electronics,Smart Home,29.19,49.33
P02500,Clothing,Women,675.29,1448.66
P02501,Toys,Kids Toys,146.03,314.41
P02502,Clothing,Athleisure,856.54,1393.27
P02503,Home,Bath,1035.94,1489.72
P02504,Grocery,Pantry,165.81,423.71
P02505,Beauty,Makeup,111.38,257.96
P02506,Home,Decor,37.79,50.38
P02507,Office,Furniture,204.79,370.86
P02508,Toys,Kids Toys,408.3,708.47
P02509,Electronics,Gaming,1045.57,1463.93
P02510,Beauty,Makeup,54.26,139.49
P02511,Sports,Outdoor,596.4,1074.55
P02512,Clothing,Women,9.81,14.15
P02513,Electronics,Smart Home,437.98,1122.69
P02514,Clothing,Kids,449.92,698.85
P02515,Toys,Board Games,812.33,1204.92
P02516,Baby,Clothing,211.22,307.45
P02517,Clothing,Women,49.13,114.54
P02518,Clothing,Men,6.25,8.83
P02519,Baby,Gear,513.44,879.11
P02520,Beauty,Haircare,304.89,727.29
P02521,Electronics,Phones,684.58,1095.56
P02522,Baby,Clothing,36.48,71.45
P02523,Home,Decor,1079.67,1474.09
P02524,Office,Accessories,542.86,720.4
P02525,Electronics,Smart Home,44.5,56.33
P02526,Toys,Kids Toys,28.85,37.63
P02527,Beauty,Personal Care,333.02,794.25
P02528,Grocery,Pantry,372.55,613.26
P02529,Beauty,Skincare,1099.67,1447.52
P02530,Toys,Collectibles,237.72,398.79
P02531,Beauty,Fragrance,629.02,1219.22
P02532,Clothing,Shoes,445.73,1018.65
P02533,Sports,Team Sports,289.61,596.55
P02534,Office,Furniture,542.21,1161.46
P02535,Home,Bedding,118.58,332.7
P02536,Electronics,Computers,668.05,873.97
P02537,Beauty,Personal Care,597.27,979.41
P02538,Grocery,Fresh,170.71,356.03
P02539,Home,Bedding,22.64,43.56
P02540,Toys,Collectibles,82.72,123.94
P02541,Office,Electronics,227.77,609.9
P02542,Home,Decor,327.04,786.78
P02543,Toys,Board Games,694.8,1497.38
P02544,Beauty,Personal Care,182.33,278.69
P02545,Toys,Collectibles,910.0,1191.89
P02546,Home,Bedding,117.99,218.42
P02547,Toys,Kids Toys,522.13,777.9
P02548,Clothing,Kids,111.42,305.43
P02549,Beauty,Skincare,506.02,1317.41
P02550,Beauty,Makeup,229.37,432.98
P02551,Baby,Diapers,124.58,253.15
P02552,Grocery,Beverages,553.84,813.78
P02553,Grocery,Frozen,732.51,933.72
P02554,Sports,Outdoor,149.54,345.89
P02555,Electronics,Audio,230.56,415.31
P02556,Baby,Clothing,160.85,387.24
P02557,Electronics,Computers,412.7,679.27
P02558,Office,Furniture,645.26,1140.91
P02559,Clothing,Women,58.18,73.84
P02560,Toys,Kids Toys,79.29,172.83
P02561,Office,Furniture,244.92,647.9
P02562,Electronics,TV & Video,509.49,942.45
P02563,Grocery,Snacks,142.91,377.69
P02564,Clothing,Women,141.72,225.9
P02565,Electronics,Smart Home,200.69,268.01
P02566,Office,Electronics,23.55,32.97
P02567,Grocery,Frozen,174.95,278.94
P02568,Clothing,Athleisure,19.86,54.22
P02569,Clothing,Kids,340.07,904.86
P02570,Baby,Diapers,295.89,464.56
P02571,Sports,Team Sports,78.29,197.1
P02572,Grocery,Pantry,530.44,988.22
P02573,Toys,Collectibles,131.66,212.54
P02574,Clothing,Athleisure,383.29,727.04
P02575,Home,Bath,513.51,768.81
P02576,Sports,Team Sports,58.26,90.76
P02577,Office,Accessories,59.02,129.47
P02578,Beauty,Fragrance,876.73,1123.68
P02579,Sports,Cycling,35.32,76.04
P02580,Grocery,Frozen,223.15,389.39
P02581,Sports,Team Sports,968.69,1426.85
P02582,Sports,Team Sports,307.46,395.13
P02583,Toys,Collectibles,628.76,1207.83
P02584,Grocery,Frozen,517.34,1389.48
P02585,Toys,Collectibles,575.35,909.21
P02586,Home,Kitchen,104.86,166.34
P02587,Office,Furniture,361.71,683.49
P02588,Baby,Diapers,991.67,1252.74
P02589,Toys,Board Games,57.71,142.94
P02590,Home,Decor,55.16,95.24
P02591,Office,Supplies,834.74,1327.59
P02592,Baby,Gear,134.53,276.02
P02593,Office,Supplies,84.42,228.32
P02594,Office,Accessories,441.22,673.13
P02595,Sports,Team Sports,141.38,191.35
P02596,Sports,Team Sports,59.26,107.12
P02597,Grocery,Snacks,778.68,1175.41
P02598,Office,Furniture,724.19,1119.91
P02599,Baby,Clothing,517.44,920.43
P02600,Grocery,Beverages,355.67,600.57
P02601,Electronics,Gaming,446.47,1111.06
P02602,Home,Decor,357.92,1006.51
P02603,Beauty,Fragrance,413.42,517.1
P02604,Sports,Outdoor,203.44,273.83
P02605,Sports,Outdoor,347.1,704.29
P02606,Electronics,Phones,332.54,899.57
P02607,Toys,Collectibles,506.51,841.6
P02608,Home,Furniture,737.65,1385.02
P02609,Clothing,Athleisure,639.35,1308.27
P02610,Toys,STEM Toys,351.93,612.12
P02611,Clothing,Shoes,574.65,1023.84
P02612,Sports,Fitness,133.17,349.03
P02613,Beauty,Fragrance,218.41,508.19
P02614,Sports,Cycling,841.2,1232.35
P02615,Toys,STEM Toys,140.54,315.74
P02616,Sports,Team Sports,489.19,717.66
P02617,Grocery,Fresh,167.75,322.89
P02618,Baby,Gear,487.03,617.04
P02619,Beauty,Makeup,708.22,1103.01
P02620,Electronics,TV & Video,259.61,693.95
P02621,Electronics,TV & Video,187.81,259.1
P02622,Beauty,Fragrance,750.03,1444.63
P02623,Home,Storage,711.13,1306.93
P02624,Toys,STEM Toys,109.2,159.05
P02625,Electronics,Audio,232.79,462.16
P02626,Sports,Team Sports,722.88,1451.23
P02627,Beauty,Makeup,155.92,406.8
P02628,Clothing,Kids,113.7,146.49
P02629,Toys,Kids Toys,724.66,969.78
P02630,Office,Furniture,255.5,661.17
P02631,Sports,Team Sports,162.85,271.44
P02632,Office,Accessories,1038.32,1430.42
P02633,Sports,Fitness,341.14,758.28
P02634,Home,Bedding,535.05,902.21
P02635,Beauty,Skincare,521.46,735.28
P02636,Electronics,Gaming,242.16,410.97
P02637,Grocery,Pantry,268.25,355.04
P02638,Toys,Kids Toys,354.18,784.03
P02639,Clothing,Women,896.19,1396.17
P02640,Grocery,Beverages,261.89,375.22
P02641,Electronics,Computers,997.87,1323.36
P02642,Clothing,Shoes,628.18,1340.05
P02643,Home,Storage,291.95,626.7
P02644,Electronics,TV & Video,96.12,220.06
P02645,Clothing,Women,122.43,210.16
P02646,Clothing,Men,365.27,671.22
P02647,Beauty,Personal Care,117.96,303.56
P02648,Home,Furniture,490.27,1152.48
P02649,Baby,Diapers,243.63,370.26
P02650,Clothing,Kids,352.08,498.21
P02651,Sports,Team Sports,94.15,120.53
P02652,Clothing,Athleisure,1051.17,1354.62
P02653,Clothing,Athleisure,716.02,1400.38
P02654,Electronics,Gaming,289.49,629.42
