order_id,customer_id,order_date,sales_channel,order_status
O0016439,C09191,2024-04-12,Online,Cancelled
O0016440,C09408,2020-08-01,Online,Completed
O0016441,C03918,2022-11-27,Online,Cancelled
O0016442,C05465,2021-04-05,Online,Returned
O0016443,C04418,2022-05-20,Pickup,Completed
O0016444,C01036,2021-10-21,Online,Completed
O0016445,C04900,2021-10-01,Online,Completed
O0016446,C07111,2021-11-01,Online,Completed
O0016447,C04836,2020-01-30,Online,Completed
O0016448,C09553,2021-12-04,Store,Completed
O0016449,C05071,2020-03-07,Store,Completed
O0016450,C02580,2024-12-07,Store,Completed
O0016451,C02954,2022-12-03,Store,Completed
O0016452,C08993,2022-12-10,Store,Completed
O0016453,C05899,2020-01-28,Store,Completed
O0016454,C09909,2022-12-19,Store,Completed
O0016455,C01993,2022-03-03,Online,Completed
O0016456,C04297,2021-11-04,Delivery,Completed
O0016457,C05809,2021-02-07,Pickup,Completed
O0016458,C04822,2024-12-28,Online,Completed
O0016459,C07374,2023-05-02,Online,Completed
O0016460,C04449,2023-09-19,Store,Completed
O0016461,C02206,2024-08-15,Online,Completed
O0016462,C07635,2020-03-22,Delivery,Completed
O0016463,C03244,2022-02-28,Online,Completed
O0016464,C06697,2022-01-22,Store,Completed
O0016465,C01907,2021-12-03,Pickup,Cancelled
O0016466,C00487,2021-03-05,Online,Completed
O0016467,C07849,2022-11-19,Pickup,Completed
O0016468,C07900,2021-02-09,Online,Completed
O0016469,C06293,2020-12-09,Store,Completed
O0016470,C02260,2021-02-01,Online,Completed
O0016471,C02357,2024-09-29,Online,Completed
O0016472,C04627,2024-10-29,Online,Completed
O0016473,C02701,2024-11-04,Online,Completed
O0016474,C00282,2024-11-24,Online,Completed
O0016475,C07511,2021-12-28,Online,Completed
O0016476,C00448,2022-03-22,Store,Completed
O0016477,C09536,2020-11-24,Online,Completed
O0016478,C02402,2024-08-24,Store,Cancelled
O0016479,C09649,2022-12-07,Online,Completed
O0016480,C04716,2024-12-07,Pickup,Completed
O0016481,C00987,2022-12-18,Online,Completed
O0016482,C06990,2020-01-16,Store,Completed
O0016483,C08666,2020-11-28,Store,Completed
O0016484,C09347,2021-12-02,Store,Completed
O0016485,C00437,2020-09-19,Store,Completed
O0016486,C02880,2022-12-22,Store,Completed
O0016487,C04442,2023-08-05,Online,Completed
O0016488,C03384,2023-04-27,Store,Completed
O0016489,C00015,2020-12-13,Online,Completed
O0016490,C08356,2022-02-01,Online,Returned
O0016491,C07364,2021-10-01,Store,Completed
O0016492,C08838,2024-08-31,Pickup,Completed
O0016493,C04578,2024-06-12,Online,Cancelled
O0016494,C05057,2023-10-05,Online,Completed
O0016495,C02470,2021-10-22,Store,Completed
O0016496,C07916,2024-05-11,Online,Completed
O0016497,C09123,2024-06-20,Pickup,Completed
O0016498,C00840,2021-09-20,Pickup,Returned
O0016499,C07805,2023-04-02,Online,Completed
O0016500,C08501,2022-12-19,Online,Completed
O0016501,C01560,2024-09-16,Pickup,Completed
O0016502,C02768,2020-02-06,Pickup,Completed
O0016503,C00413,2023-08-29,Online,Completed
O0016504,C06183,2024-02-05,Online,Returned
O0016505,C04785,2021-06-21,Online,Completed
O0016506,C09766,2023-09-03,Online,Completed
O0016507,C07137,2021-04-25,Store,Completed
O0016508,C05174,2022-12-21,Online,Completed
O0016509,C04504,2021-08-06,Delivery,Completed
O0016510,C01412,2020-10-21,Online,Completed
O0016511,C01547,2021-06-21,Delivery,Completed
O0016512,C09784,2020-08-19,Online,Returned
O0016513,C02249,2024-03-07,Pickup,Completed
O0016514,C02615,2020-11-28,Online,Completed
O0016515,C08222,2021-11-27,Store,Returned
O0016516,C02844,2022-06-21,Pickup,Completed
O0016517,C08562,2020-11-30,Pickup,Completed
O0016518,C08098,2024-03-19,Online,Completed
O0016519,C03907,2024-12-05,Pickup,Completed
O0016520,C07211,2020-01-03,Online,Completed
O0016521,C09904,2024-02-01,Pickup,Completed
O0016522,C01614,2023-10-25,Online,Completed
O0016523,C05037,2023-09-15,Online,Completed
O0016524,C01449,2022-10-04,Store,Completed
O0016525,C00021,2021-03-10,Pickup,Completed
O0016526,C02514,2020-12-20,Store,Completed
O0016527,C07869,2022-05-14,Pickup,Completed
O0016528,C09702,2022-08-23,Online,Completed
O0016529,C03417,2024-11-24,Online,Cancelled
O0016530,C04528,2022-11-22,Online,Completed
O0016531,C06434,2022-04-04,Store,Completed
O0016532,C08857,2024-09-05,Online,Completed
O0016533,C09902,2023-12-28,Online,Cancelled
O0016534,C02467,2021-09-25,Online,Returned
O0016535,C03294,2024-05-22,Pickup,Completed
O0016536,C04803,2022-03-02,Online,Completed
O0016537,C01355,2024-03-28,Online,Completed
O0016538,C04761,2024-01-29,Online,Returned
O0016539,C01250,2020-11-19,Online,Completed
O0016540,C04314,2023-10-03,Store,Completed
O0016541,C07057,2020-07-31,Online,Completed
O0016542,C01136,2023-01-28,Delivery,Completed
O0016543,C03167,2021-12-05,Online,Completed
O0016544,C05665,2021-09-18,Online,Completed
O0016545,C04884,2020-12-21,Online,Completed
O0016546,C07537,2022-07-14,Store,Completed
O0016547,C03541,2023-10-15,Online,Completed
O0016548,C03364,2020-01-16,Store,Completed
O0016549,C09960,2022-12-24,Delivery,Completed
O0016550,C07901,2024-02-20,Store,Completed
O0016551,C08678,2024-01-27,Online,Completed
O0016552,C02830,2024-01-25,Online,Completed
O0016553,C08037,2020-11-18,Online,Completed
O0016554,C09132,2023-04-15,Online,Returned
O0016555,C08110,2021-07-25,Pickup,Completed
O0016556,C08186,2021-03-08,Store,Completed
O0016557,C09420,2021-12-05,Online,Completed
O0016558,C08642,2021-12-08,Online,Completed
O0016559,C06570,2020-11-28,Online,Completed
O0016560,C04463,2024-09-26,Delivery,Completed
O0016561,C06279,2020-12-20,Online,Completed
O0016562,C05320,2020-09-18,Online,Completed
O0016563,C01954,2021-03-11,Pickup,Completed
O0016564,C00974,2023-03-25,Online,Cancelled
O0016565,C03776,2023-09-19,Delivery,Completed
O0016566,C09446,2024-08-08,Online,Completed
O0016567,C06338,2021-11-12,Online,Completed
O0016568,C03804,2022-04-17,Online,Completed
O0016569,C08048,2020-11-01,Delivery,Completed
O0016570,C02729,2023-06-04,Online,Completed
O0016571,C03776,2024-08-12,Pickup,Completed
O0016572,C05587,2022-08-28,Online,Cancelled
O0016573,C00751,2020-02-25,Online,Completed
O0016574,C00309,2020-04-18,Online,Completed
O0016575,C00871,2023-12-22,Delivery,Completed
O0016576,C01908,2021-11-20,Store,Completed
O0016577,C09135,2020-10-24,Delivery,Completed
O0016578,C06580,2023-09-29,Online,Completed
O0016579,C04679,2021-11-26,Online,Completed
O0016580,C00557,2021-05-29,Online,Completed
O0016581,C01948,2022-11-07,Online,Completed
O0016582,C09260,2020-10-08,Online,Returned
O0016583,C05993,2023-02-18,Store,Completed
O0016584,C05979,2024-07-05,Store,Completed
O0016585,C09145,2021-10-15,Store,Completed
O0016586,C08351,2022-01-11,Store,Completed
O0016587,C08830,2024-06-27,Store,Completed
O0016588,C05128,2020-08-23,Online,Completed
O0016589,C02647,2023-12-08,Store,Completed
O0016590,C07328,2021-12-17,Online,Completed
O0016591,C00226,2020-08-26,Pickup,Completed
O0016592,C04013,2021-12-13,Store,Completed
O0016593,C09662,2024-04-14,Online,Completed
O0016594,C05262,2020-06-19,Store,Completed
O0016595,C00183,2020-04-30,Online,Completed
O0016596,C08075,2023-09-09,Store,Completed
O0016597,C00483,2024-11-11,Online,Completed
O0016598,C07922,2023-08-01,Online,Completed
O0016599,C06811,2023-10-29,Online,Completed
O0016600,C09988,2022-03-18,Online,Completed
O0016601,C09815,2020-05-13,Online,Completed
O0016602,C07402,2023-07-03,Online,Completed
O0016603,C01433,2021-12-15,Online,Cancelled
O0016604,C01183,2020-11-15,Online,Completed
O0016605,C09516,2022-10-07,Online,Completed
O0016606,C06230,2021-10-20,Online,Completed
O0016607,C05949,2024-09-25,Online,Completed
O0016608,C01298,2021-12-26,Online,Completed
O0016609,C01697,2022-04-20,Store,Completed
O0016610,C08085,2024-06-14,Delivery,Completed
O0016611,C03356,2021-12-11,Online,Completed
O0016612,C00865,2022-03-06,Online,Completed
O0016613,C06776,2024-07-03,Store,Completed
O0016614,C03026,2020-12-08,Store,Completed
O0016615,C01241,2021-06-26,Online,Completed
O0016616,C00294,2021-07-24,Online,Completed
O0016617,C08122,2022-09-30,Online,Completed
O0016618,C03987,2021-12-15,Online,Completed
O0016619,C06581,2024-04-14,Delivery,Completed
O0016620,C09117,2022-06-11,Store,Completed
O0016621,C00403,2022-12-15,Online,Completed
O0016622,C08285,2021-12-21,Delivery,Cancelled
O0016623,C03941,2023-01-20,Online,Returned
O0016624,C09799,2020-10-28,Pickup,Completed
O0016625,C04730,2021-06-26,Online,Completed
O0016626,C06072,2023-11-09,Online,Completed
O0016627,C02946,2021-03-04,Online,Completed
O0016628,C00307,2024-01-01,Store,Completed
O0016629,C00710,2024-12-19,Store,Completed
O0016630,C04912,2023-08-17,Online,Completed
O0016631,C06368,2022-05-16,Store,Completed
O0016632,C09843,2023-03-13,Online,Completed
O0016633,C08153,2021-06-09,Delivery,Completed
O0016634,C06878,2024-12-02,Online,Completed
O0016635,C05724,2022-12-18,Online,Returned
O0016636,C03930,2023-03-14,Online,Completed
O0016637,C09397,2023-05-19,Online,Completed
O0016638,C09771,2022-10-05,Online,Completed
O0016639,C09612,2022-08-06,Store,Cancelled
O0016640,C00584,2022-08-08,Online,Completed
O0016641,C07969,2022-09-30,Store,Completed
O0016642,C06203,2021-09-16,Store,Completed
O0016643,C01760,2020-04-18,Online,Completed
O0016644,C04810,2020-09-04,Online,Completed
O0016645,C01942,2022-02-15,Store,Completed
O0016646,C00736,2021-01-01,Store,Completed
O0016647,C02749,2021-10-03,Online,Completed
O0016648,C01271,2023-06-18,Online,Completed
O0016649,C00733,2024-10-31,Online,Completed
O0016650,C00435,2022-10-06,Online,Completed
O0016651,C07405,2022-07-08,Online,Completed
O0016652,C01967,2023-10-19,Online,Completed
O0016653,C05429,2023-10-03,Online,Completed
O0016654,C05530,2024-10-24,Store,Cancelled
O0016655,C08102,2020-11-14,Online,Returned
O0016656,C05739,2021-10-24,Online,Completed
O0016657,C00448,2023-06-05,Online,Completed
O0016658,C04840,2023-04-01,Online,Completed
O0016659,C03787,2024-05-21,Online,Completed
O0016660,C05810,2022-03-27,Online,Completed
O0016661,C03370,2020-11-29,Store,Completed
O0016662,C03950,2020-12-20,Online,Completed
O0016663,C09777,2023-02-22,Online,Completed
O0016664,C01646,2023-09-29,Store,Returned
O0016665,C09488,2022-01-07,Online,Completed
O0016666,C06823,2020-10-07,Store,Returned
O0016667,C04245,2023-07-07,Online,Completed
O0016668,C00765,2022-08-26,Online,Completed
O0016669,C05359,2024-01-24,Store,Completed
O0016670,C01967,2022-08-05,Store,Completed
O0016671,C02695,2020-12-11,Online,Completed
O0016672,C05681,2022-08-12,Store,Completed
O0016673,C07489,2022-04-20,Online,Cancelled
O0016674,C05882,2024-07-28,Online,Completed
O0016675,C02757,2022-09-17,Online,Completed
O0016676,C08296,2024-09-18,Online,Completed
O0016677,C00891,2021-01-31,Store,Completed
O0016678,C08852,2024-12-08,Store,Completed
O0016679,C00197,2021-12-30,Store,Completed
O0016680,C04583,2023-02-15,Online,Completed
O0016681,C04800,2022-06-09,Online,Cancelled
O0016682,C03330,2022-11-15,Online,Completed
O0016683,C04847,2022-05-01,Online,Completed
O0016684,C09143,2020-11-15,Online,Completed
O0016685,C02991,2023-05-16,Online,Completed
O0016686,C04632,2021-12-27,Online,Completed
O0016687,C05539,2022-03-24,Online,Completed
O0016688,C00628,2021-10-22,Online,Completed
O0016689,C04423,2021-05-22,Store,Completed
O0016690,C09176,2020-02-03,Online,Completed
O0016691,C07111,2024-11-02,Store,Completed
O0016692,C06588,2021-12-12,Store,Completed
O0016693,C09261,2021-09-19,Online,Completed
O0016694,C08791,2023-10-18,Store,Completed
O0016695,C08673,2021-11-11,Store,Returned
O0016696,C02666,2023-12-21,Delivery,Completed
O0016697,C09729,2020-10-25,Store,Completed
O0016698,C02055,2020-11-08,Online,Completed
O0016699,C05773,2020-02-15,Online,Completed
O0016700,C03445,2024-05-17,Online,Completed
O0016701,C06288,2024-06-09,Delivery,Completed
O0016702,C08893,2021-11-29,Online,Completed
O0016703,C02869,2021-12-25,Store,Cancelled
O0016704,C08138,2022-12-21,Online,Cancelled
O0016705,C09612,2021-11-27,Online,Completed
O0016706,C06839,2023-07-23,Store,Completed
O0016707,C08785,2020-02-05,Online,Completed
O0016708,C09954,2020-10-26,Pickup,Completed
O0016709,C05281,2022-06-26,Delivery,Completed
O0016710,C07389,2020-01-02,Delivery,Cancelled
O0016711,C05993,2021-02-07,Online,Completed
O0016712,C03839,2024-09-04,Pickup,Completed
O0016713,C09709,2022-11-17,Store,Completed
O0016714,C06334,2024-11-30,Online,Completed
O0016715,C01409,2024-08-08,Delivery,Completed
O0016716,C05632,2023-11-11,Store,Completed
O0016717,C05096,2023-04-20,Store,Completed
O0016718,C06454,2021-08-11,Online,Completed
O0016719,C03481,2021-04-15,Store,Completed
O0016720,C01680,2020-12-24,Online,Completed
O0016721,C03205,2022-10-23,Pickup,Completed
O0016722,C00716,2021-08-19,Store,Completed
O0016723,C03430,2021-09-22,Store,Completed
O0016724,C07947,2023-12-21,Store,Completed
O0016725,C03417,2024-07-21,Online,Completed
O0016726,C08505,2022-12-05,Online,Cancelled
O0016727,C02595,2024-03-16,Online,Completed
O0016728,C06447,2021-06-12,Online,Cancelled
O0016729,C00380,2020-12-04,Online,Cancelled
O0016730,C03598,2021-02-15,Online,Completed
O0016731,C04444,2023-07-08,Store,Completed
O0016732,C00995,2022-03-13,Online,Completed
O0016733,C06920,2022-06-14,Online,Completed
O0016734,C00845,2022-11-13,Online,Completed
O0016735,C00875,2021-02-05,Online,Completed
O0016736,C02373,2022-08-25,Delivery,Completed
O0016737,C06093,2022-07-13,Online,Completed
O0016738,C09907,2022-09-09,Online,Cancelled
O0016739,C00303,2024-12-22,Online,Completed
O0016740,C04033,2020-01-21,Store,Completed
O0016741,C03825,2023-09-13,Online,Completed
O0016742,C06744,2021-06-06,Online,Completed
O0016743,C06820,2021-12-01,Online,Completed
O0016744,C08794,2024-11-22,Store,Completed
O0016745,C04692,2024-06-15,Online,Completed
O0016746,C03224,2022-11-03,Pickup,Completed
O0016747,C09879,2020-01-28,Pickup,Completed
O0016748,C02971,2021-04-17,Online,Completed
O0016749,C01066,2021-11-07,Delivery,Returned
O0016750,C04334,2020-04-03,Store,Completed
O0016751,C08087,2024-02-28,Pickup,Completed
O0016752,C07476,2023-11-11,Store,Completed
O0016753,C04313,2024-02-08,Store,Completed
O0016754,C02772,2020-12-16,Online,Completed
O0016755,C09304,2024-06-28,Pickup,Completed
O0016756,C03523,2020-12-22,Store,Completed
O0016757,C06078,2022-04-09,Online,Completed
O0016758,C02530,2020-12-04,Online,Completed
O0016759,C03714,2024-06-30,Online,Completed
O0016760,C06455,2022-10-04,Online,Completed
O0016761,C09388,2022-04-07,Delivery,Completed
O0016762,C05409,2023-12-15,Online,Returned
O0016763,C04529,2021-07-19,Online,Completed
O0016764,C05787,2022-06-16,Delivery,Completed
O0016765,C08498,2022-02-24,Online,Completed
O0016766,C03324,2020-10-27,Online,Completed
O0016767,C09902,2023-06-16,Online,Completed
O0016768,C01208,2024-03-05,Online,Completed
O0016769,C03063,2020-12-31,Online,Completed
O0016770,C02698,2024-04-12,Online,Cancelled
O0016771,C07832,2020-08-22,Pickup,Completed
O0016772,C08919,2020-03-06,Online,Returned
O0016773,C00011,2024-11-02,Store,Cancelled
O0016774,C02528,2021-06-21,Online,Cancelled
O0016775,C04775,2021-05-25,Store,Completed
O0016776,C02959,2024-05-25,Online,Completed
O0016777,C03021,2020-12-20,Pickup,Completed
O0016778,C04543,2022-06-12,Online,Completed
O0016779,C09378,2024-04-05,Pickup,Completed
O0016780,C04429,2021-07-04,Pickup,Completed
O0016781,C03338,2022-11-03,Online,Returned
O0016782,C08963,2023-09-19,Delivery,Completed
O0016783,C01103,2022-01-24,Online,Completed
O0016784,C00994,2020-11-06,Online,Completed
O0016785,C01824,2022-05-08,Store,Completed
O0016786,C03646,2023-12-22,Pickup,Completed
O0016787,C08862,2022-09-23,Store,Completed
O0016788,C09275,2020-12-11,Pickup,Completed
O0016789,C00513,2020-09-27,Online,Completed
O0016790,C04505,2021-04-19,Online,Completed
O0016791,C03333,2022-11-19,Online,Completed
O0016792,C06094,2020-09-09,Store,Returned
O0016793,C01673,2024-09-26,Online,Completed
O0016794,C09293,2023-11-27,Delivery,Completed
O0016795,C07113,2023-12-15,Online,Completed
O0016796,C04830,2023-09-11,Online,Completed
O0016797,C09746,2023-06-17,Store,Completed
O0016798,C07821,2024-04-10,Store,Completed
O0016799,C06957,2022-05-03,Online,Completed
O0016800,C05165,2021-04-25,Online,Completed
O0016801,C03375,2023-02-21,Online,Completed
O0016802,C07672,2024-11-09,Online,Completed
O0016803,C02067,2024-08-25,Online,Cancelled
O0016804,C09611,2023-07-10,Store,Cancelled
O0016805,C09271,2023-09-25,Delivery,Returned
O0016806,C02198,2021-07-12,Pickup,Completed
O0016807,C04021,2020-11-19,Online,Completed
O0016808,C03895,2023-09-01,Pickup,Completed
O0016809,C07242,2020-03-29,Online,Returned
O0016810,C00185,2022-12-20,Store,Completed
O0016811,C06926,2022-06-21,Store,Completed
O0016812,C02596,2021-05-07,Online,Completed
O0016813,C09420,2023-12-24,Pickup,Cancelled
O0016814,C08785,2021-05-07,Online,Cancelled
O0016815,C03988,2021-11-21,Online,Completed
O0016816,C04824,2021-10-11,Delivery,Completed
O0016817,C03387,2020-03-06,Online,Cancelled
O0016818,C04482,2022-11-28,Online,Completed
O0016819,C06159,2021-03-01,Online,Completed
O0016820,C08404,2024-06-26,Online,Completed
O0016821,C04010,2022-10-24,Store,Returned
O0016822,C09039,2021-07-10,Online,Completed
O0016823,C02503,2021-12-01,Pickup,Returned
O0016824,C04026,2021-12-01,Store,Completed
O0016825,C02466,2021-10-03,Delivery,Completed
O0016826,C03289,2020-05-02,Store,Completed
O0016827,C03693,2022-05-13,Online,Completed
O0016828,C05280,2024-12-16,Online,Completed
O0016829,C04355,2023-11-24,Store,Returned
O0016830,C02794,2020-06-28,Pickup,Completed
O0016831,C02533,2024-03-03,Online,Completed
O0016832,C02633,2023-05-17,Store,Completed
O0016833,C09256,2024-09-25,Store,Completed
O0016834,C01963,2023-10-21,Online,Completed
O0016835,C06004,2024-07-18,Pickup,Completed
O0016836,C08092,2022-11-19,Online,Completed
O0016837,C07925,2021-09-27,Online,Completed
O0016838,C07904,2021-01-23,Online,Completed
O0016839,C00185,2020-12-19,Online,Completed
O0016840,C02342,2021-01-07,Online,Completed
O0016841,C02168,2023-11-16,Online,Completed
O0016842,C04602,2021-12-05,Online,Completed
O0016843,C07299,2024-06-25,Online,Completed
O0016844,C00858,2024-12-24,Online,Completed
O0016845,C09995,2020-01-19,Online,Completed
O0016846,C03258,2020-11-04,Store,Completed
O0016847,C07213,2024-11-30,Online,Completed
O0016848,C00439,2022-04-15,Online,Completed
O0016849,C08136,2023-05-31,Online,Completed
O0016850,C01253,2021-01-09,Online,Completed
O0016851,C09267,2020-09-22,Online,Completed
O0016852,C05132,2024-10-15,Online,Completed
O0016853,C07086,2020-06-19,Delivery,Completed
O0016854,C05475,2020-03-14,Online,Completed
O0016855,C00498,2022-03-08,Store,Completed
O0016856,C06933,2020-11-20,Store,Completed
O0016857,C05210,2024-08-28,Online,Completed
O0016858,C00621,2023-06-30,Store,Completed
O0016859,C01390,2020-08-26,Delivery,Completed
O0016860,C02637,2023-11-24,Online,Completed
O0016861,C09117,2020-03-01,Online,Cancelled
O0016862,C06909,2020-11-29,Store,Completed
O0016863,C08521,2020-05-22,Pickup,Completed
O0016864,C08477,2024-09-12,Delivery,Completed
O0016865,C09247,2024-05-28,Online,Completed
O0016866,C00838,2024-12-14,Online,Completed
O0016867,C01732,2021-05-13,Store,Completed
O0016868,C07468,2020-08-08,Store,Completed
O0016869,C06087,2023-02-16,Delivery,Completed
O0016870,C09467,2021-04-14,Store,Completed
